Current Date,HCHO_value,City
2024-01-01,9.989676167335253e-05,Kandy_proper
2024-01-02,0.00010968418581781224,Kandy_proper
2024-01-03,0.000107375056539615,Kandy_proper
2024-01-04,0.00010612385238436951,Kandy_proper
2024-01-05,0.00010005912691397943,Kandy_proper
2024-01-06,0.0001043488589958359,Kandy_proper
2024-01-07,9.93359577381024e-05,Kandy_proper
2024-01-08,0.00010292903182272846,Kandy_proper
2024-01-09,9.937151383088025e-05,Kandy_proper
2024-01-10,0.0001022932748338535,Kandy_proper
2024-01-11,9.954720320035025e-05,Kandy_proper
2024-01-12,0.00010191275159285255,Kandy_proper
2024-01-13,9.976021441985745e-05,Kandy_proper
2024-01-14,0.00010164829830412934,Kandy_proper
2024-01-15,9.99523851595078e-05,Kandy_proper
2024-01-16,0.00010145241007853705,Kandy_proper
2024-01-17,0.00010011218661110151,Kandy_proper
2024-01-18,0.00010130179751099878,Kandy_proper
2024-01-19,0.00010024135203200931,Kandy_proper
2024-01-20,0.00010118402377863994,Kandy_proper
2024-01-21,0.000100344522673835,Kandy_proper
2024-01-22,0.00010109126052779855,Kandy_proper
2024-01-23,0.00010042652326407383,Kandy_proper
2024-01-24,0.00010101796729281458,Kandy_proper
2024-01-25,0.0001004915629273168,Kandy_proper
2024-01-26,0.00010095997991949775,Kandy_proper
2024-01-27,0.00010054310460054337,Kandy_proper
2024-01-28,0.00010091407595679377,Kandy_proper
2024-01-29,0.00010058393438646235,Kandy_proper
2024-01-30,0.00010087772866888786,Kandy_proper
2024-01-31,0.00010061627342662746,Kandy_proper
2024-02-01,0.0001008489455074425,Kandy_proper
2024-02-02,0.00010064188569486019,Kandy_proper
2024-02-03,0.00010082615132934166,Kandy_proper
2024-02-04,0.00010066216983482863,Kandy_proper
2024-02-05,0.00010080809965738671,Kandy_proper
2024-02-06,0.00010067823406464717,Kandy_proper
2024-02-07,0.00010079380366371848,Kandy_proper
2024-02-08,0.00010069095622867091,Kandy_proper
2024-02-09,0.00010078248193580959,Kandy_proper
2024-02-10,0.0001007010316015147,Kandy_proper
2024-02-11,0.0001007735156682127,Kandy_proper
2024-02-12,0.00010070901082925103,Kandy_proper
2024-02-13,0.0001007664148083685,Kandy_proper
2024-02-14,0.0001007153300048537,Kandy_proper
